연번,정류소아이디(ID),정류소명,경도,위도,데이터기준일자
382,16013,대각1,127.9328893,35.22572291,2021-09-09
383,16010,대각회관,127.9321724,35.22282622,2021-09-09
384,16011,대각회관,127.9322865,35.22295152,2021-09-09
385,13069,대곡,128.1393994,35.33971804,2021-09-09
386,13070,대곡,128.1394443,35.33977846,2021-09-09
387,10083,대곡고등학교,128.1668163,35.26131585,2021-09-09
388,10084,대곡고등학교,128.1667569,35.26139303,2021-09-09
389,10068,대곡농공단지,128.183288,35.25809152,2021-09-09
390,10069,대곡농공단지,128.1834388,35.25807202,2021-09-09
391,10046,대곡농공단지입구,128.1802893,35.25551386,2021-09-09
392,10047,대곡농공단지입구,128.1802141,35.25544249,2021-09-09
393,10019,대곡면사무소,128.1690633,35.26436753,2021-09-09
394,10020,대곡면사무소,128.168959,35.26437304,2021-09-09
395,10018,대곡삼거리,128.1685149,35.26195063,2021-09-09
396,10017,대곡삼거리,128.1682867,35.26193932,2021-09-09
397,13047,대곡회관,128.1429655,35.34066451,2021-09-09
398,13046,대곡회관,128.1429584,35.34074569,2021-09-09
399,7004,대동,128.3022425,35.16022417,2021-09-09
400,2089,대동1,128.0896638,35.15129965,2021-09-09
401,2090,대동1,128.0898094,35.15131862,2021-09-09
402,2091,대동2,128.0924168,35.1503713,2021-09-09
403,2092,대동2,128.0926222,35.15034466,2021-09-09
404,47031,대동아파트,128.1110716,35.1632435,2021-09-09
405,48016,대동아파트,128.1113627,35.16306283,2021-09-09
406,3096,대명엔지니어링,128.109136,35.12595625,2021-09-09
407,3097,대명엔지니어링,128.1089947,35.12605218,2021-09-09
408,3077,대방,128.0893473,35.13187482,2021-09-09
409,10039,대봉,128.1730108,35.25900726,2021-09-09
410,10040,대봉,128.1729198,35.25917713,2021-09-09
411,1094,대사,128.2509797,35.14618801,2021-09-09
412,5022,대사입구,128.2546604,35.14900028,2021-09-09
413,5023,대사입구,128.2545403,35.14904208,2021-09-09
414,10080,대성금속,128.1373991,35.26185735,2021-09-09
415,10076,대성금속,128.1374196,35.26194954,2021-09-09
416,44004,대아중고등학교,128.0580872,35.19075705,2021-09-09
417,44003,대아중고등학교,128.0581234,35.19057877,2021-09-09
418,12020,대암,128.0811094,35.26828815,2021-09-09
419,12019,대암,128.0809464,35.26822201,2021-09-09
420,18004,대양주유소,128.0832017,35.18472612,2021-09-09
421,18003,대양주유소,128.0836403,35.18468839,2021-09-09
422,16030,대우,127.9141917,35.23894583,2021-09-09
423,16029,대우,127.9145571,35.23919994,2021-09-09
424,16031,대우경로당,127.9158147,35.24088715,2021-09-09
425,3111,대중산업,128.0978983,35.11812009,2021-09-09
426,7005,대천,128.3074926,35.15678523,2021-09-09
427,7006,대천,128.3074921,35.15658695,2021-09-09
428,3022,대초,128.1115718,35.10922593,2021-09-09
429,3021,대초,128.1116085,35.10910392,2021-09-09
430,15012,대평면사무소,127.960307,35.23283387,2021-09-09
431,15048,대평면사무소,127.9603902,35.23290531,2021-09-09
432,15010,대평삼거리,127.9629031,35.22989076,2021-09-09
433,15011,대평삼거리,127.9627618,35.22978598,2021-09-09
434,15022,대평입구,127.9612517,35.23050776,2021-09-09
435,9001,대필동,128.2470513,35.22414673,2021-09-09
436,9002,대필동,128.2468599,35.22402027,2021-09-09
437,1023,대호,128.1490968,35.15491002,2021-09-09
438,1024,대호,128.1490009,35.15491769,2021-09-09
439,48023,대호빌라,128.1163835,35.16219064,2021-09-09
440,1021,대호영농조합,128.1485329,35.15207402,2021-09-09
441,1022,대호영농조합,128.1484045,35.151913,2021-09-09
442,5010,대흥,128.2436225,35.18873012,2021-09-09
443,5009,대흥,128.2445323,35.18899566,2021-09-09
444,12068,대흥조경,128.1195879,35.25737735,2021-09-09
445,12069,대흥조경,128.1197088,35.25737849,2021-09-09
446,4046,덕계,128.2002399,35.07322059,2021-09-09
447,4068,덕계,128.2002416,35.07315523,2021-09-09
448,14046,덕곡,128.0417045,35.25873541,2021-09-09
449,10059,덕곡,128.1847018,35.22536338,2021-09-09
450,10095,덕곡,128.1846756,35.22525774,2021-09-09
451,14047,덕곡,128.0418012,35.25877288,2021-09-09
452,16022,덕곡경로당,127.9260029,35.21175364,2021-09-09
453,16021,덕곡경로당,127.9256917,35.21185842,2021-09-09
454,10054,덕곡입구,128.1978845,35.22775498,2021-09-09
455,16008,덕곡입구,127.9334382,35.20746714,2021-09-09
456,16009,덕곡입구,127.9335341,35.20745062,2021-09-09
457,10055,덕곡입구,128.1979638,35.22754465,2021-09-09
458,1033,덕남/문산행복주택,128.1636307,35.16597666,2021-09-09
459,1034,덕남/문산행복주택,128.1637246,35.16601857,2021-09-09
460,44002,덕산아파트/대아중고등학교,128.0574688,35.18772731,2021-09-09
461,44001,덕산아파트/대아중고등학교,128.0570778,35.18826475,2021-09-09
462,12064,덕성,128.1235382,35.25021831,2021-09-09
463,12065,덕성,128.1233324,35.25023599,2021-09-09
464,12066,덕성1,128.1206678,35.25480544,2021-09-09
465,12067,덕성1,128.1205811,35.25469584,2021-09-09
466,12084,덕성회관입구,128.1213709,35.25260204,2021-09-09
467,12132,덕성회관입구,128.1214671,35.25261016,2021-09-09
468,9040,덕암,128.2714609,35.23744569,2021-09-09
469,9039,덕암,128.2714568,35.23735786,2021-09-09
470,11070,덕의,128.1397439,35.22561486,2021-09-09
471,11072,덕의,128.1395883,35.22548564,2021-09-09
472,11077,덕정,128.1504949,35.22301772,2021-09-09
473,11041,덕정,128.150691,35.22305297,2021-09-09
474,13052,덕진,128.1463677,35.29773631,2021-09-09
475,13051,덕진,128.146326,35.29782886,2021-09-09
476,13053,덕진회관,128.1471146,35.29937158,2021-09-09
477,13062,덕천,128.1305932,35.28886501,2021-09-09
478,10037,덕촌,128.1616415,35.31658246,2021-09-09
479,10036,덕촌,128.1615373,35.31659923,2021-09-09
480,6013,도동,128.2986978,35.16688894,2021-09-09
481,6014,도동,128.2986533,35.16702825,2021-09-09
482,36002,도동초등학교,128.1170103,35.18920694,2021-09-09
483,36001,도동초등학교,128.1167494,35.18897972,2021-09-09
484,16062,도량,127.8964904,35.21095278,2021-09-09
485,16063,도량,127.896434,35.21107263,2021-09-09
486,6026,도장,128.278055,35.16264678,2021-09-09
487,6027,도장,128.2778864,35.16256744,2021-09-09
488,6053,도장입구,128.2784893,35.16970375,2021-09-09
489,12140,돌보입구,128.0691457,35.25236652,2021-09-09
490,12139,돌보입구,128.0688593,35.25231497,2021-09-09
491,37011,동국1차아파트,128.1078829,35.17090223,2021-09-09
492,37012,동국1차아파트,128.107846,35.17081469,2021-09-09
493,37013,동국2차아파트,128.1104254,35.17101189,2021-09-09
494,37014,동국2차아파트,128.1103227,35.17092495,2021-09-09
495,4074,동례,128.1811295,35.1081062,2021-09-09
496,4075,동례,128.1812569,35.10800807,2021-09-09
497,4033,동례회관,128.1820571,35.10607599,2021-09-09
498,4034,동례회관,128.1819659,35.1060273,2021-09-09
499,1028,동물소류지,128.1537749,35.14405222,2021-09-09
500,1079,동물소류지,128.1535579,35.14426484,2021-09-09
501,1068,동방,128.1917292,35.13873673,2021-09-09
502,1087,동방,128.1917108,35.13841245,2021-09-09
503,1046,동방1,128.1943827,35.14086921,2021-09-09
504,1047,동방1,128.1944311,35.14080114,2021-09-09
505,1049,동방회관,128.1908489,35.13667691,2021-09-09
506,1048,동방회관,128.1907551,35.13683331,2021-09-09
507,35036,동부농협/홈플러스,128.1168825,35.18686945,2021-09-09
508,35034,동부시장,128.1172237,35.18573518,2021-09-09
509,35035,동부시장,128.1169711,35.1855212,2021-09-09
510,5035,동산,128.2273123,35.1891917,2021-09-09
511,5034,동산,128.2273963,35.18911874,2021-09-09
512,15023,동산재,127.9963287,35.18670453,2021-09-09
513,15024,동산재,127.9962247,35.18672116,2021-09-09
514,4072,동양기계,128.1866559,35.08851874,2021-09-09
515,4073,동양기계,128.1867268,35.08849551,2021-09-09
516,3092,동양기공,128.1021486,35.11603575,2021-09-09
517,3093,동양기공,128.1022358,35.1162017,2021-09-09
518,16097,동월,127.894846,35.22173115,2021-09-09
519,16096,동월,127.8947675,35.22182862,2021-09-09
520,16068,동월1,127.8956874,35.22433648,2021-09-09
521,16069,동월1,127.8957351,35.22443076,2021-09-09
522,3127,동이피엠씨,128.1010423,35.11994602,2021-09-09
523,9082,동일단조,128.2612565,35.20786892,2021-09-09
524,9083,동일단조,128.2614433,35.2078805,2021-09-09
525,37004,동일스위트아파트,128.1039696,35.17495325,2021-09-09
526,37003,동일스위트아파트,128.1040703,35.17509204,2021-09-09
527,15030,동잔골,127.9957458,35.19921273,2021-09-09
528,15029,동잔골,127.995649,35.19915043,2021-09-09
529,14089,동전,128.0333369,35.28253597,2021-09-09
530,14090,동전,128.0334254,35.28258479,2021-09-09
531,9062,동지,128.2259575,35.2496904,2021-09-09
532,9077,동지,128.2258759,35.24974305,2021-09-09
533,9078,동지교회,128.2158284,35.2499368,2021-09-09
534,9022,동지교회,128.2160018,35.2492253,2021-09-09
535,9090,동지입구,128.2296341,35.25146565,2021-09-09
536,9091,동지입구,128.2296181,35.2513126,2021-09-09
537,9079,동지회관,128.2138832,35.25395575,2021-09-09
538,9021,동지회관,128.2137763,35.2539726,2021-09-09
539,7040,동촌,128.3445512,35.17302611,2021-09-09
540,7041,동촌,128.3445362,35.17294967,2021-09-09
541,13013,동향,128.0993511,35.29727585,2021-09-09
542,13014,동향,128.099344,35.29715199,2021-09-09
543,13078,동향저수지,128.0946472,35.30430797,2021-09-09
544,13079,동향저수지,128.0947517,35.30431378,2021-09-09
545,44030,두곡,128.0544473,35.19498662,2021-09-09
546,44027,두곡,128.0546978,35.19461265,2021-09-09
547,3024,두량저수지,128.1146037,35.11057977,2021-09-09
548,3023,두량저수지,128.1147195,35.11042606,2021-09-09
549,1100,두문,128.1944043,35.1009301,2021-09-09
550,1026,두산,128.1522377,35.14553822,2021-09-09
551,1027,두산,128.1514443,35.14607753,2021-09-09
552,5020,두소,128.2594801,35.15841377,2021-09-09
553,5021,두소,128.2595653,35.1584174,2021-09-09
554,5045,두소1,128.2590884,35.15684736,2021-09-09
555,5046,두소1,128.2591294,35.15666442,2021-09-09
556,5041,두소회관,128.2551132,35.1524002,2021-09-09
557,5040,두소회관,128.2551445,35.15230073,2021-09-09
558,41012,들말대경아파트,128.0620432,35.17562783,2021-09-09
559,41011,들말대경아파트,128.0625246,35.1759233,2021-09-09
560,41030,들말한보공원,128.063241,35.17214054,2021-09-09
561,41031,들말한보공원,128.0634243,35.17209612,2021-09-09
562,8078,등건,128.2442618,35.19753584,2021-09-09
563,8046,등건,128.2442594,35.19737814,2021-09-09
564,36015,럭키강변아파트,128.1286145,35.1864373,2021-09-09
565,36016,럭키강변아파트,128.1288593,35.18643034,2021-09-09
566,32009,로컬푸드직매장,128.103079,35.20997004,2021-09-09
567,38011,로컬푸드직매장,128.1031377,35.20984558,2021-09-09
568,23001,롯데시네마,128.0827169,35.19245911,2021-09-09
569,26001,롯데시네마,128.0820854,35.19243997,2021-09-09
570,33003,롯데인벤스,128.0833741,35.19750727,2021-09-09
571,33004,롯데인벤스,128.0837988,35.19744939,2021-09-09
572,9041,마실,128.274644,35.24324569,2021-09-09
573,9042,마실,128.2745497,35.2431881,2021-09-09
574,10062,마진,128.2236253,35.2198749,2021-09-09
575,10063,마진,128.2236266,35.21977575,2021-09-09
576,10060,마호,128.2191729,35.21903657,2021-09-09
577,10061,마호,128.2192875,35.2189881,2021-09-09
578,31007,말티고개,128.0981313,35.19770781,2021-09-09
579,31008,말티고개,128.0984375,35.19761716,2021-09-09
580,36006,말티삼거리,128.1166105,35.19588042,2021-09-09
581,36005,말티삼거리,128.1163607,35.19567768,2021-09-09
582,39004,말티삼거리앞,128.1153571,35.1963584,2021-09-09
583,39005,말티삼거리앞,128.1153823,35.19619368,2021-09-09
584,18015,망경초등학교,128.0844172,35.17953726,2021-09-09
585,18014,망경초등학교,128.0842771,35.17952274,2021-09-09
586,18005,망경치안센터,128.0814652,35.1839575,2021-09-09
587,18006,망경치안센터,128.0810955,35.18401939,2021-09-09
588,18010,망경한보아파트정문,128.0790658,35.18287481,2021-09-09
589,18011,망경한보아파트정문,128.0790082,35.18267028,2021-09-09
590,18013,망경한보아파트후문,128.0821941,35.18283563,2021-09-09
591,18012,망경한보아파트후문,128.0822002,35.18270018,2021-09-09
592,3033,매동,128.1092743,35.13322275,2021-09-09
593,3032,매동,128.1093149,35.13308061,2021-09-09
594,3035,매동경로당,128.1124041,35.1369673,2021-09-09
595,3057,매동경로당,128.1122327,35.136857,2021-09-09
596,3056,매동입구,128.1140245,35.13442844,2021-09-09
597,44029,면호실,128.0545146,35.19681096,2021-09-09
598,44023,면호실,128.0541747,35.19698638,2021-09-09
599,14039,명석면사무소/명석초등학교,128.0407549,35.21903691,2021-09-09
600,14038,명석면사무소/명석초등학교,128.0408566,35.21904279,2021-09-09
601,14131,명석문화센터,127.9935501,35.24848206,2021-09-09
602,14022,명석문화센터,127.9942533,35.25015769,2021-09-09
603,14023,명석문화센터,127.9940208,35.24956023,2021-09-09
604,14132,명석삼거리,128.0412691,35.21622125,2021-09-09
605,14133,명석삼거리,128.0410141,35.21603417,2021-09-09
606,14006,명석삼거리/명석중학교,128.0413212,35.21586171,2021-09-09
607,39031,명신고등학교,128.1126305,35.21440714,2021-09-09
608,39015,명신고등학교,128.1128094,35.21403596,2021-09-09
609,14001,명신관광,128.0300238,35.21007511,2021-09-09
610,14002,명신관광,128.0299469,35.21007126,2021-09-09
611,16073,명월,127.934576,35.17377624,2021-09-09
612,16072,명월,127.9345688,35.17386642,2021-09-09
613,7019,모곡,128.3198632,35.16373963,2021-09-09
614,7018,모곡,128.3199903,35.16379232,2021-09-09
615,8056,모곡,128.2895668,35.19367074,2021-09-09
616,8057,모곡,128.2899888,35.19345444,2021-09-09
617,3112,모다아울렛,128.0991192,35.13324445,2021-09-09
618,3113,모다아울렛,128.0995197,35.13324533,2021-09-09
619,35028,모덕로오거리,128.1115109,35.18362463,2021-09-09
620,35029,모덕로오거리,128.1123835,35.18442103,2021-09-09
621,3001,모심,128.100502,35.14162757,2021-09-09
622,3002,모심,128.0998154,35.14054998,2021-09-09
623,3123,목과,128.0979805,35.11870541,2021-09-09
624,3008,목과,128.0955196,35.12170425,2021-09-09
625,3007,목과,128.095256,35.12167959,2021-09-09
626,3110,목과입구,128.09696,35.11806796,2021-09-09
627,48013,목천빌딩,128.116106,35.1635983,2021-09-09
628,48014,목천빌딩,128.1162574,35.16383575,2021-09-09
629,43003,못골,128.0555085,35.20118438,2021-09-09
630,8042,못골,128.2653303,35.20625819,2021-09-09
631,8041,못골,128.2653236,35.2061839,2021-09-09
632,43002,못골,128.0557267,35.20120612,2021-09-09
633,8065,못골삼거리,128.273603,35.19702347,2021-09-09
634,14126,못밑,128.0554961,35.19893879,2021-09-09
635,44031,못밑,128.0555042,35.19924459,2021-09-09
636,12085,못안,128.0845153,35.24492099,2021-09-09
637,13022,무동,128.0889019,35.32272121,2021-09-09
638,13074,무동,128.0894212,35.32208339,2021-09-09
639,9048,무등,128.2577776,35.25177022,2021-09-09
640,9047,무등,128.2575692,35.25144342,2021-09-09
641,9049,무등,128.2520077,35.25173204,2021-09-09
642,9069,무등종점,128.2518884,35.25176821,2021-09-09
643,9067,무등하우스단지,128.2646146,35.25037183,2021-09-09
644,9068,무등하우스단지,128.2646322,35.25044375,2021-09-09
645,2058,무지개동산,128.0312484,35.16011654,2021-09-09
646,2075,무지개동산,128.0310528,35.16027143,2021-09-09
647,1125,문산IC영업소,128.159003,35.17411998,2021-09-09
648,1056,문산IC영업소,128.159173,35.17418063,2021-09-09
649,1005,문산농협/문산읍사무소,128.1637594,35.1671133,2021-09-09
650,1006,문산농협/문산읍사무소,128.1637653,35.16694876,2021-09-09
651,1120,문산농협로컬푸드,128.1646406,35.16329235,2021-09-09
652,1121,문산농협로컬푸드,128.1645402,35.16336993,2021-09-09
653,1032,문산사거리,128.1629163,35.16744812,2021-09-09
654,1031,문산사거리,128.162846,35.16713334,2021-09-09
655,1060,문산성당,128.1697569,35.16897078,2021-09-09
656,1059,문산성당,128.169505,35.16881549,2021-09-09
657,1007,문산우체국,128.1666388,35.16852542,2021-09-09
658,1008,문산우체국,128.1667523,35.1684004,2021-09-09
659,1030,문산초등학교/코아루,128.1619452,35.17035961,2021-09-09
660,1029,문산초등학교/코아루,128.1618325,35.1701534,2021-09-09
661,16094,문정,127.9257293,35.17941432,2021-09-09
662,16095,문정,127.9258866,35.17948973,2021-09-09
663,16093,문정1,127.9266477,35.17933293,2021-09-09
664,10057,문화재연구원,128.1925249,35.22610898,2021-09-09
665,10058,문화재연구원,128.1924369,35.22609633,2021-09-09
666,13083,미곡,128.1127786,35.31626245,2021-09-09
667,13082,미곡,128.1129156,35.31622288,2021-09-09
668,13085,미곡1,128.1177276,35.31831452,2021-09-09
669,13084,미곡1,128.1177536,35.31820613,2021-09-09
670,13039,미곡입구,128.1101292,35.3138939,2021-09-09
671,13038,미곡입구,128.110086,35.31395063,2021-09-09
672,13037,미천면사무소,128.1161559,35.29915881,2021-09-09
673,13036,미천면사무소,128.1159859,35.29918967,2021-09-09
674,1041,바이오실크전문단지,128.1658997,35.15768995,2021-09-09
675,1042,바이오실크전문단지,128.1656884,35.15768973,2021-09-09
676,13064,반도노인요양원,128.1240872,35.29513323,2021-09-09
677,13065,반도노인요양원,128.1240939,35.29522105,2021-09-09
678,32008,반도병원,128.0888753,35.19216955,2021-09-09
679,32007,반도병원,128.0887031,35.19222517,2021-09-09
680,6058,반성역,128.2586089,35.17492453,2021-09-09
681,6057,반성역,128.2583399,35.17469607,2021-09-09
682,8012,반성중학교,128.2748328,35.1745326,2021-09-09
683,6001,반성중학교,128.2747574,35.17445228,2021-09-09
684,6054,반성초등학교/남평,128.2869328,35.16971797,2021-09-09
685,6055,반성초등학교/남평,128.2868761,35.1695969,2021-09-09
686,1092,반성터미널,128.2757516,35.17204665,2021-09-09
687,6002,반성터미널,128.2752591,35.17178146,2021-09-09
688,13002,반지,128.1162123,35.26502892,2021-09-09
689,13001,반지,128.1161266,35.26499141,2021-09-09
690,13075,반지1,128.1108102,35.27501983,2021-09-09
691,13076,반지1,128.110798,35.27513711,2021-09-09
692,13006,반지2,128.1095521,35.27766088,2021-09-09
693,13005,반지2,128.1094821,35.27756688,2021-09-09
694,13003,반지회관,128.1148775,35.27167244,2021-09-09
695,13004,반지회관,128.1148131,35.27158741,2021-09-09
696,7014,발산,128.3474137,35.14010676,2021-09-09
697,8044,방촌,128.2520076,35.19678905,2021-09-09
698,8043,방촌,128.2520394,35.19671211,2021-09-09
699,8053,방촌입구,128.252904,35.18830998,2021-09-09
700,8064,방촌입구,128.2525846,35.18824118,2021-09-09
701,12087,배실,128.0765085,35.24281135,2021-09-09
702,12086,배실,128.0759523,35.24333229,2021-09-09
703,2032,배양,128.0268485,35.1423828,2021-09-09
704,2031,배양,128.0274938,35.14118835,2021-09-09
705,16106,백곡,127.8944558,35.24496759,2021-09-09
706,16105,백곡,127.894378,35.24538727,2021-09-09
707,16081,백곡,127.8943401,35.24552927,2021-09-09
708,11064,백새미,128.1353402,35.20047635,2021-09-09
709,11065,백새미,128.1355551,35.20013635,2021-09-09
710,1095,백암,128.2559057,35.14309746,2021-09-09
711,9080,뱃가,128.2177393,35.26108215,2021-09-09
712,9020,뱃가,128.2176774,35.26116389,2021-09-09
713,13030,벌당,128.1239112,35.28080899,2021-09-09
714,13029,벌당,128.1238526,35.28074419,2021-09-09
715,1084,법륜골,128.2103077,35.16986122,2021-09-09
716,1067,법륜골,128.2101778,35.16997969,2021-09-09
717,12006,법문암,128.0668257,35.22510101,2021-09-09
718,12005,법문암,128.0666188,35.22502848,2021-09-09
719,42003,법원/평거현대아파트,128.0657075,35.18072632,2021-09-09
720,42004,법원/평거현대아파트,128.0658567,35.18059206,2021-09-09
721,35047,벤츠전시장,128.1013151,35.18180928,2021-09-09
722,35048,벤츠전시장,128.1009564,35.18167058,2021-09-09
723,46018,보경사,128.0432354,35.17338931,2021-09-09
724,46017,보경사,128.0431672,35.17320513,2021-09-09
725,16076,본촌,127.9584927,35.15370179,2021-09-09
726,16075,본촌,127.9584027,35.15374532,2021-09-09
727,12039,봉강,128.0966838,35.23499175,2021-09-09
728,12040,봉강,128.0966251,35.23492018,2021-09-09
729,12038,봉강/농협주유소,128.0936419,35.23711478,2021-09-09
730,12037,봉강/농협주유소,128.0936548,35.23725887,2021-09-09
731,24002,봉곡동시외정류소,128.0714079,35.19432625,2021-09-09
732,24003,봉곡동시외정류소,128.0726092,35.19445982,2021-09-09
733,8021,봉대,128.2744333,35.19833736,2021-09-09
734,8022,봉대,128.2745484,35.19832714,2021-09-09
735,8024,봉대삼거리,128.2773007,35.19914308,2021-09-09
736,8023,봉대삼거리,128.2772992,35.19922196,2021-09-09
737,8066,봉대저수지,128.2672018,35.20408907,2021-09-09
738,8067,봉대저수지,128.2673063,35.20410375,2021-09-09
739,3044,봉동,128.1431721,35.12577742,2021-09-09
740,3068,봉동,128.143244,35.12582181,2021-09-09
741,31015,봉래초등학교,128.0897355,35.19841908,2021-09-09
742,31016,봉래초등학교,128.0886077,35.19906464,2021-09-09
743,23002,봉수치안센터,128.0866425,35.19780412,2021-09-09
744,30001,봉수치안센터,128.0854738,35.19790081,2021-09-09
745,30002,봉수치안센터,128.0863069,35.19841609,2021-09-09
746,3047,봉전,128.1478616,35.11833114,2021-09-09
747,3048,봉전,128.1476966,35.1182989,2021-09-09
748,3070,봉전,128.1377752,35.1181842,2021-09-09
749,3049,봉전경로회관,128.1528069,35.11800254,2021-09-09
750,3072,봉전경로회관,128.1528416,35.11793011,2021-09-09
751,3045,봉전입구,128.1414405,35.11981134,2021-09-09
752,3046,봉전입구,128.141401,35.1197351,2021-09-09
753,3073,봉전종점,128.1554695,35.11779017,2021-09-09
754,10041,봉평/대곡초등학교,128.1773697,35.25687169,2021-09-09
755,10043,봉평/대곡초등학교,128.177841,35.25659672,2021-09-09
756,1062,부동,128.1758553,35.17133847,2021-09-09
757,1061,부동,128.17537,35.17117644,2021-09-09
758,8077,부동경로회관,128.3123134,35.18873521,2021-09-09
759,8032,부동입구,128.3052662,35.19446688,2021-09-09
760,8033,부동입구,128.3053913,35.19456693,2021-09-09
761,25007,부산교통본사,128.0742142,35.19001795,2021-09-09
762,25008,부산교통본사,128.0742007,35.18983105,2021-09-09
763,49044,부영11/중흥12단지,128.1363734,35.16841658,2021-09-09
764,49043,부영11/중흥12단지,128.136169,35.16851764,2021-09-09
765,39046,부흥교차로,128.1092732,35.21628089,2021-09-09
766,1126,부흥교차로,128.1097337,35.2162271,2021-09-09
767,14077,북골,128.0365123,35.21576779,2021-09-09
768,14076,북골,128.0363389,35.21573322,2021-09-09
769,8063,북마성,128.237255,35.22113109,2021-09-09
770,8062,북마성,128.2371395,35.22112325,2021-09-09
771,8052,북마성경로회관,128.2366221,35.21869058,2021-09-09
